CustomerID,Age,Gender,Tenure,Annual_Income,Spending_Score,Credit_Score,Online_Activity,True_Segment,Cluster,Distance_to_Target
3077,63,Male,111,79959.1007174258,1.0,302,1.0,Credit-Reliant,1,3.12365417954174
3078,42,Male,12,85260.43742068054,93.24470014027357,300,5.0,Digital-Shoppers,3,0.5091512020746016
3079,38,Male,101,64434.10572279438,100.0,300,5.0,Digital-Shoppers,3,0.0843245950256019
3080,45,Female,119,116063.72751566464,1.0,312,1.0,Credit-Reliant,1,3.3768178648942584
3081,54,Female,56,29121.948829940677,100.0,850,5.0,Budget-Conscious,2,2.6210944910134955
3082,23,Female,50,50966.74467136149,100.0,850,5.0,Budget-Conscious,2,2.455116490000169
3083,18,Male,20,15259.051785297055,1.0,300,5.0,Premium-Loyalists,0,2.405482128605
3084,36,Female,66,107106.69147518736,1.0,345,1.3,Credit-Reliant,1,3.1651402268810256
3085,26,Male,36,58865.18333204528,100.0,319,5.0,Digital-Shoppers,3,0.22540441045531082
3086,37,Male,79,3557.6982860052603,1.0,300,5.0,Premium-Loyalists,0,2.599598902438162
3087,42,Male,38,47197.72011210196,100.0,840,4.0,Budget-Conscious,2,2.5041554255095306
3088,38,Male,22,20192.68088222186,100.0,787,4.6,Budget-Conscious,2,2.4896572609130327
3089,66,Male,108,22759.474446676028,1.0,317,5.0,Premium-Loyalists,0,2.2957721036947807
3090,49,Male,61,59143.87370194029,100.0,310,5.0,Digital-Shoppers,3,0.21044818436224352
3091,49,Female,50,113581.90391690382,1.0,303,1.0,Credit-Reliant,1,3.3508690201974343
3092,54,Male,96,29424.32703053498,100.0,804,4.4,Budget-Conscious,2,2.457298902216391
3093,27,Male,59,103994.24484290264,1.0,343,1.3,Credit-Reliant,1,3.136746778625067
3094,60,Male,20,1248.8553488487337,1.0,300,5.0,Premium-Loyalists,0,2.6406611826000166
3095,43,Female,36,36848.4711783915,100.0,850,4.8,Budget-Conscious,2,2.550953525789977
3096,55,Male,97,19416.230222969407,1.0,309,5.0,Premium-Loyalists,0,2.342841930325307
3097,28,Female,15,111646.33286465498,1.0,331,1.0,Credit-Reliant,1,3.333553020082121
3098,21,Female,62,65788.32220426832,100.0,300,5.0,Digital-Shoppers,3,0.06437667152524158
3099,57,Male,114,57189.51596667469,83.47708045886546,300,5.0,Digital-Shoppers,3,0.3796609938743391
3100,50,Male,110,60343.49510627116,100.0,300,5.0,Digital-Shoppers,3,0.1795344500159276
3101,31,Male,3,79679.96111233892,100.0,306,5.0,Digital-Shoppers,3,0.35633807643432425
3102,31,Female,93,35590.294450618865,100.0,847,3.3,Budget-Conscious,2,2.7430004539851303
3103,61,Male,111,3440.259172514335,1.0,303,5.0,Premium-Loyalists,0,2.6015927135837695
3104,27,Male,91,7944.725513686852,1.0,323,5.0,Premium-Loyalists,0,2.5251624423509904
3105,69,Male,5,52937.15148740045,100.0,318,5.0,Digital-Shoppers,3,0.37747648388015126
3106,31,Female,56,24318.38384672129,100.0,833,5.0,Budget-Conscious,2,2.605643448360677
3107,54,Male,31,35253.298059966415,100.0,842,2.9,Budget-Conscious,2,2.8248902172541084
3108,40,Male,86,25472.256067085716,1.0,300,5.0,Premium-Loyalists,0,2.258483272324527
3109,54,Female,35,2745.1909202517472,1.0,316,5.0,Premium-Loyalists,0,2.6143406477714963
3110,36,Female,118,58836.01977903753,100.0,306,5.0,Digital-Shoppers,3,0.21723771610767892
3111,42,Female,71,84694.361304191,100.0,300,5.0,Digital-Shoppers,3,0.4905931829100309
3112,45,Male,70,53833.49989013228,100.0,300,5.0,Digital-Shoppers,3,0.3496986469030429
3113,29,Female,26,5291.439644908701,1.0,300,5.0,Premium-Loyalists,0,2.5693230554616124
3114,56,Female,118,18536.681102644397,100.0,830,5.0,Budget-Conscious,2,2.6657882667438324
3115,37,Male,1,53301.11127444862,92.63337204810404,300,5.0,Digital-Shoppers,3,0.37154263821922623
3116,41,Female,83,74237.27667561172,100.0,300,5.0,Digital-Shoppers,3,0.21386866713658234
3117,30,Male,7,11519.295320859965,100.0,850,4.0,Budget-Conscious,2,2.9004647717713246
3118,18,Female,36,56275.38617160183,100.0,300,5.0,Digital-Shoppers,3,0.28513283837814474
3119,42,Male,76,39564.28131251469,100.0,826,4.2,Budget-Conscious,2,2.47140317943359
3120,80,Female,84,61337.08530523639,100.0,312,5.0,Digital-Shoppers,3,0.15642830661559792
3121,56,Male,87,4413.560035665189,1.0,300,5.0,Premium-Loyalists,0,2.584592077905394
3122,44,Female,25,4180.193183552837,1.0,300,5.0,Premium-Loyalists,0,2.5886722378496514
3123,41,Male,94,14807.373844521191,1.0,300,5.0,Premium-Loyalists,0,2.412500822788534
3124,45,Female,59,50702.4303455578,100.0,311,5.0,Digital-Shoppers,3,0.43337725203055494
3125,53,Female,61,9859.479424755682,1.0,303,5.0,Premium-Loyalists,0,2.491905828482114
3126,27,Male,29,30880.32415812823,100.0,850,4.3,Budget-Conscious,2,2.6368493357595204
3127,61,Female,95,37584.709436183024,100.0,847,4.0,Budget-Conscious,2,2.599453778909998
3128,55,Female,18,6885.146485086864,1.0,300,5.0,Premium-Loyalists,0,2.5419314534043203
3129,55,Male,41,56635.44480806651,100.0,318,5.0,Digital-Shoppers,3,0.281018511459183
3130,51,Male,19,69269.33456495589,100.0,305,5.0,Digital-Shoppers,3,0.09101144245023492
3131,45,Female,118,31750.83956487643,100.0,832,5.0,Budget-Conscious,2,2.520398916711468
3132,55,Male,4,9826.761106956235,1.0,300,5.0,Premium-Loyalists,0,2.4925245549215633
3133,53,Male,65,110230.21713046024,1.0,313,1.0,Credit-Reliant,1,3.318027688635903
3134,39,Male,41,51765.28888033577,100.0,300,5.0,Digital-Shoppers,3,0.40468980078043304
3135,36,Male,15,99436.4912011853,1.0,329,1.0,Credit-Reliant,1,3.22814494479342
3136,46,Male,54,103234.63862605423,1.0,300,1.4,Credit-Reliant,1,3.0834232577723286
3137,68,Male,64,3366.6739013468423,1.0,300,5.0,Premium-Loyalists,0,2.6029644207243154
3138,26,Female,72,105986.57160266876,1.0,302,1.0,Credit-Reliant,1,3.279119213561024
3139,22,Female,15,41431.24871442669,100.0,850,5.0,Budget-Conscious,2,2.512011707053454
3140,47,Male,79,72593.69982293368,100.0,304,5.0,Digital-Shoppers,3,0.17056720551283056
3141,45,Female,50,4649.557980216185,1.0,300,5.0,Premium-Loyalists,0,2.580474929642527
3142,47,Female,103,108474.33671130522,1.0,309,1.0,Credit-Reliant,1,3.3014297447231815
3143,48,Female,22,105424.1861148394,1.0,319,1.0,Credit-Reliant,1,3.2748347222160468
3144,41,Male,18,32001.173185634423,100.0,850,5.0,Budget-Conscious,2,2.5921925603066525
3145,67,Male,80,6109.184776608539,1.0,317,5.0,Premium-Loyalists,0,2.555700453148587
3146,20,Female,2,71945.91940041266,70.57617520504641,300,5.0,Digital-Shoppers,3,0.564067694842982
3147,32,Female,36,94092.26572449323,1.0,350,1.0,Credit-Reliant,1,3.196216585023235
3148,43,Female,20,78446.87787704334,1.0,337,1.0,Credit-Reliant,1,3.1224760560063216
3149,20,Female,16,121292.28347898544,1.0,319,1.0,Credit-Reliant,1,3.4352386806784843
3150,42,Male,67,66068.70140474183,100.0,300,5.0,Digital-Shoppers,3,0.06215124048607243
3151,69,Female,30,74281.29179950994,100.0,309,5.0,Digital-Shoppers,3,0.2147691674755263
3152,45,Male,55,22137.32370816736,100.0,841,3.8,Budget-Conscious,2,2.759036341781626
3153,48,Male,66,111031.5143205474,1.0,396,1.2,Credit-Reliant,1,3.2652039974256652
3154,26,Female,99,1669.3471216176952,1.0,300,5.0,Premium-Loyalists,0,2.633121107100476
3155,35,Male,26,9090.81347821236,1.0,310,5.0,Premium-Loyalists,0,2.504758345119137
3156,39,Male,57,110897.99062814872,1.0,342,1.0,Credit-Reliant,1,3.328333487827638
3157,40,Female,69,55654.5670111869,92.32245087105808,300,5.0,Digital-Shoppers,3,0.3127421605277814
3158,64,Male,2,63933.152369475465,99.10512373120358,317,5.0,Digital-Shoppers,3,0.0981443506357538
3159,53,Female,115,103255.80571658886,1.0,391,1.0,Credit-Reliant,1,3.2784228374565263
3160,28,Female,56,70372.41636182906,81.15047892632596,300,5.0,Digital-Shoppers,3,0.3447393374430128
3161,48,Female,84,119266.04035976344,1.0,314,1.0,Credit-Reliant,1,3.411857349395361
3162,52,Male,62,46141.16342852457,100.0,775,4.2,Budget-Conscious,2,2.210538396733517
3163,62,Male,34,13195.0114959526,1.0,303,5.0,Premium-Loyalists,0,2.4378064873725243
3164,68,Male,98,27236.602476942586,100.0,846,3.2,Budget-Conscious,2,2.838220267712648
3165,29,Male,118,35860.97136341231,100.0,847,3.7,Budget-Conscious,2,2.6608631784356223
3166,32,Male,56,69834.32682911262,100.0,300,5.0,Digital-Shoppers,3,0.10553039194165091
3167,26,Female,55,112242.56081751046,1.0,300,2.0,Credit-Reliant,1,2.9360434790879544
3168,41,Male,20,35626.118011869985,100.0,773,4.2,Budget-Conscious,2,2.289610375916352
3169,51,Female,50,91357.02022088696,1.0,337,1.0,Credit-Reliant,1,3.176850796848581
3170,59,Male,25,34380.736428578086,100.0,850,4.7,Budget-Conscious,2,2.576120288230384
3171,43,Female,84,13552.942876410269,1.0,315,5.0,Premium-Loyalists,0,2.432535597572073
3172,40,Female,25,5192.09773585079,1.0,306,5.0,Premium-Loyalists,0,2.5709624815478223
3173,47,Male,53,25127.615714375388,100.0,850,5.0,Budget-Conscious,2,2.6644114300815316
3174,32,Male,14,68045.27796788437,100.0,300,5.0,Digital-Shoppers,3,0.07151814247382293
3175,76,Female,60,29848.373191068364,100.0,789,4.6,Budget-Conscious,2,2.3777018411411874
3176,20,Female,111,31561.303642183157,100.0,850,4.0,Budget-Conscious,2,2.6648585830272022
3177,47,Female,108,98864.99609162749,1.0,300,1.0,Credit-Reliant,1,3.2222445739483065
3178,75,Male,43,83528.69956832334,1.0,332,1.1,Credit-Reliant,1,3.0928556531811893
3179,45,Male,107,33183.03784092392,100.0,850,3.4,Budget-Conscious,2,2.753562044613114
3180,42,Female,62,21110.310161611585,100.0,850,4.4,Budget-Conscious,2,2.7353662383542043
3181,39,Female,103,176.30074992844385,1.0,313,5.0,Premium-Loyalists,0,2.660179963318307
3182,42,Male,76,830.3373788985165,1.0,318,5.0,Premium-Loyalists,0,2.6487556932938174
3183,65,Female,112,422.3718595640361,1.0,305,5.0,Premium-Loyalists,0,2.6554750073355424
3184,18,Male,69,17083.920808135103,1.0,304,5.0,Premium-Loyalists,0,2.3774559914758653
3185,68,Male,63,10334.503305649285,1.0,300,5.0,Premium-Loyalists,0,2.484152953378211
3186,23,Male,2,29008.64998853841,100.0,850,4.5,Budget-Conscious,2,2.6393661358974847
3187,41,Male,54,69522.13078334965,100.0,300,5.0,Digital-Shoppers,3,0.0987484910468413
3188,38,Female,16,109743.85456990158,1.0,338,1.0,Credit-Reliant,1,3.3164840405842213
3189,53,Male,55,109643.32615301695,1.0,300,1.0,Credit-Reliant,1,3.3123312087552526
3190,21,Male,94,119265.19108400772,1.0,355,1.0,Credit-Reliant,1,3.418863234222085
3191,51,Female,111,59367.82744713043,100.0,300,5.0,Digital-Shoppers,3,0.20447834177326366
3192,75,Female,43,35682.29423529132,100.0,846,4.7,Budget-Conscious,2,2.5477937834363473
3193,24,Female,61,30602.877717932635,100.0,820,4.7,Budget-Conscious,2,2.4895388643870637
3194,47,Female,38,34744.52826157762,1.0,314,5.0,Premium-Loyalists,0,2.1472389404504457
3195,35,Male,45,107500.25996828468,1.0,380,1.0,Credit-Reliant,1,3.309361419945462
3196,51,Female,51,32439.789831063303,100.0,816,3.8,Budget-Conscious,2,2.551307229728792
3197,45,Female,42,10315.330143449384,1.0,303,5.0,Premium-Loyalists,0,2.4843901324571984
3198,35,Female,24,100089.92819512816,1.0,408,1.0,Credit-Reliant,1,3.2634863120074655
3199,52,Male,115,34852.48319419236,100.0,827,4.0,Budget-Conscious,2,2.5414556064835443
3200,72,Male,30,5694.887223579239,1.0,300,5.0,Premium-Loyalists,0,2.5623485450748995
3201,42,Female,37,79740.73403840496,59.4380171076168,300,5.0,Digital-Shoppers,3,0.850082118277754
3202,55,Male,53,65725.0068454993,100.0,300,5.0,Digital-Shoppers,3,0.06499025216920401
3203,25,Female,63,22144.849901182228,100.0,850,5.0,Budget-Conscious,2,2.6991034207167126
3204,30,Female,103,105967.4465818274,1.0,300,1.0,Credit-Reliant,1,3.2789980890827684
3205,52,Female,11,6038.3881717695085,1.0,309,5.0,Premium-Loyalists,0,2.5564118239460436
3206,67,Female,78,103074.62996913509,1.0,335,1.0,Credit-Reliant,1,3.2573322680392853
3207,50,Female,23,69679.0227588097,100.0,305,5.0,Digital-Shoppers,3,0.09989889947531598
3208,40,Male,117,106036.10794178848,1.0,300,1.0,Credit-Reliant,1,3.27959641971419
3209,44,Female,80,118488.9017001667,1.0,309,1.0,Credit-Reliant,1,3.4030152512287493
3210,26,Female,50,95443.46865009234,1.0,363,1.0,Credit-Reliant,1,3.208962623675042
3211,54,Male,85,55542.507535549936,100.0,319,5.0,Digital-Shoppers,3,0.3101861066380272
3212,58,Male,55,35050.635159722195,100.0,850,5.0,Budget-Conscious,2,2.5637859602001134
3213,38,Male,55,7816.8771708375425,1.0,300,5.0,Premium-Loyalists,0,2.5261178536939544
3214,37,Female,4,24949.185857521166,100.0,850,5.0,Budget-Conscious,2,2.666431321818915
3215,48,Male,97,122455.86871230393,1.0,320,1.0,Credit-Reliant,1,3.4488765240162294
3216,38,Female,54,823.4386427228927,1.0,300,5.0,Premium-Loyalists,0,2.6483170251272483
3217,44,Male,61,4982.710199013844,1.0,307,5.0,Premium-Loyalists,0,2.5746094942887328
3218,76,Male,111,113746.91579805929,1.0,446,1.0,Credit-Reliant,1,3.4105327107295578
3219,41,Female,78,17578.82575632582,1.0,312,5.0,Premium-Loyalists,0,2.370212267705785
3220,39,Male,83,89838.64028031798,100.0,300,5.0,Digital-Shoppers,3,0.6283469046868579
3221,35,Female,5,64268.4824682458,100.0,300,5.0,Digital-Shoppers,3,0.087499013393772
3222,56,Female,100,11382.161952208597,1.0,313,5.0,Premium-Loyalists,0,2.467206568457187
3223,42,Female,95,34318.44670377803,100.0,850,4.8,Budget-Conscious,2,2.573193460900259
3224,35,Male,109,3954.4796127462255,1.0,313,5.0,Premium-Loyalists,0,2.592795816933219
3225,64,Female,18,121154.3249675291,1.0,300,1.1,Credit-Reliant,1,3.3914883896853505
3226,66,Female,44,55047.28688026313,100.0,308,5.0,Digital-Shoppers,3,0.31715202309139956
3227,35,Female,31,1288.995215583244,1.0,314,5.0,Premium-Loyalists,0,2.6401709566268607
3228,18,Female,119,103438.2248070284,1.0,300,1.0,Credit-Reliant,1,3.257613168227602
3229,60,Female,94,10833.574551598524,1.0,309,5.0,Premium-Loyalists,0,2.475949773314076
3230,34,Female,21,97496.11966351054,1.0,394,1.0,Credit-Reliant,1,3.236703431602283
3231,56,Female,47,71851.07445148386,100.0,314,5.0,Digital-Shoppers,3,0.15720242711824803
3232,18,Male,30,106606.4640150124,1.0,307,1.0,Credit-Reliant,1,3.284548688780679
3233,58,Male,55,14970.095533036612,1.0,308,5.0,Premium-Loyalists,0,2.4099160922317506
3234,26,Male,105,104363.99125147256,1.0,300,1.0,Credit-Reliant,1,3.2652919649891032
3235,55,Male,68,55926.34522233517,100.0,300,5.0,Digital-Shoppers,3,0.29432891483807794
3236,45,Male,69,22016.15604591663,100.0,850,5.0,Budget-Conscious,2,2.7006440018309656
3237,30,Male,41,64918.32255892861,100.0,300,5.0,Digital-Shoppers,3,0.07579128165161751
3238,38,Female,45,100548.97468986775,1.0,306,1.0,Credit-Reliant,1,3.234702257428735
3239,55,Male,74,67644.36265397552,100.0,306,5.0,Digital-Shoppers,3,0.0630910861311635
3240,46,Female,91,62432.36072646222,100.0,301,5.0,Digital-Shoppers,3,0.12728419136280433
3241,53,Male,80,9225.381021305173,1.0,300,5.0,Premium-Loyalists,0,2.5025005241937563
3242,74,Male,30,100919.37190775885,1.0,323,1.0,Credit-Reliant,1,3.2385384285721845
3243,21,Male,77,102083.03413619124,1.0,406,1.0,Credit-Reliant,1,3.277498417918616
3244,69,Male,100,1405.3681510338693,1.0,306,5.0,Premium-Loyalists,0,2.6377715063704184
3245,46,Female,85,30129.46432854268,100.0,850,4.5,Budget-Conscious,2,2.627924145205214
3246,31,Female,45,40025.3910490324,100.0,846,3.8,Budget-Conscious,2,2.6068416827084757
3247,25,Male,117,15271.999850179574,1.0,300,5.0,Premium-Loyalists,0,2.4052815320970233
3248,42,Male,104,56354.120531388886,100.0,300,5.0,Digital-Shoppers,3,0.28306032140816606
3249,58,Male,45,111097.0157947983,1.0,384,1.0,Credit-Reliant,1,3.344666961505313
3250,43,Female,79,115540.27645050953,1.0,306,1.0,Credit-Reliant,1,3.3711337814124733
3251,67,Female,84,24889.691287726608,100.0,850,4.8,Budget-Conscious,2,2.6698028642360834
3252,23,Female,84,8190.364038786549,1.0,300,5.0,Premium-Loyalists,0,2.5198212548853816
3253,44,Female,45,75916.36418245816,96.40152501612292,305,5.0,Digital-Shoppers,3,0.25099259878102037
3254,26,Female,55,102806.41358189292,1.0,440,1.0,Credit-Reliant,1,3.3072207231394337
3255,50,Male,59,51702.88994579686,86.46755804490732,313,5.0,Digital-Shoppers,3,0.4596651519017145
3256,58,Male,5,99602.91440529452,1.0,321,1.0,Credit-Reliant,1,3.2283904880685887
3257,38,Female,118,569.3275379763511,1.0,306,5.0,Premium-Loyalists,0,2.652823572034042
3258,18,Female,118,105747.22642355243,1.0,333,1.0,Credit-Reliant,1,3.279404214157224
3259,47,Female,32,65724.10632533712,77.21954617928708,315,5.0,Digital-Shoppers,3,0.4124836879975755
3260,51,Female,6,65136.528701438736,100.0,317,5.0,Digital-Shoppers,3,0.08787577935087902
3261,51,Male,94,90765.02227695254,1.0,388,1.0,Credit-Reliant,1,3.191733728681325
3262,63,Female,26,101034.00287434856,1.0,300,1.0,Credit-Reliant,1,3.238483284425584
3263,28,Female,37,72314.2057069906,94.03906198413694,313,5.0,Digital-Shoppers,3,0.17066304886922024
3264,55,Male,13,55753.4963205207,100.0,300,5.0,Digital-Shoppers,3,0.29888766462604777
3265,62,Female,93,18400.49402451201,100.0,850,5.0,Budget-Conscious,2,2.7453629493492686
3266,18,Female,69,35450.92888187158,100.0,817,5.0,Budget-Conscious,2,2.4224865128534554
3267,49,Male,25,100911.87082222749,1.0,314,1.0,Credit-Reliant,1,3.2377311964118793
3268,37,Male,13,28066.086447561724,100.0,850,5.0,Budget-Conscious,2,2.6321865678695597
3269,43,Male,88,23522.247874801247,100.0,834,4.4,Budget-Conscious,2,2.6436771383611104
3270,50,Female,95,38766.6877302342,100.0,850,4.1,Budget-Conscious,2,2.5892420714405424
3271,37,Male,20,30320.86755065239,100.0,850,4.5,Budget-Conscious,2,2.6259998964848053
3272,34,Female,119,20.471988734797407,1.0,312,5.0,Premium-Loyalists,0,2.6629491322164127
3273,45,Female,72,8314.941905396838,1.0,303,5.0,Premium-Loyalists,0,2.517649382251476
3274,28,Male,60,96308.66184517404,1.0,378,1.0,Credit-Reliant,1,3.2207063153207813
3275,28,Female,73,28489.83056297733,1.0,304,5.0,Premium-Loyalists,0,2.219620147280793
3276,55,Female,21,61671.1703448601,100.0,300,5.0,Digital-Shoppers,3,0.14634555432956778
3277,27,Male,115,28949.695942499264,100.0,850,4.3,Budget-Conscious,2,2.6562790889514667
3278,54,Male,61,13767.847851898066,1.0,300,5.0,Premium-Loyalists,0,2.4288086920929235
3279,51,Female,84,12173.866727420194,100.0,850,5.0,Budget-Conscious,2,2.8285851713704315
3280,19,Female,79,105160.56738493626,1.0,358,1.0,Credit-Reliant,1,3.280467403971261
3281,34,Male,26,117695.95382051672,1.0,311,1.0,Credit-Reliant,1,3.39436145503308
3282,62,Male,54,6762.355694702167,1.0,308,5.0,Premium-Loyalists,0,2.543977891409879
3283,30,Male,42,1923.7855419612288,1.0,306,5.0,Premium-Loyalists,0,2.6284915536603166
3284,38,Female,11,1913.1960141929017,1.0,305,5.0,Premium-Loyalists,0,2.6286753700813583
3285,51,Male,37,105458.33034504604,1.0,300,1.0,Credit-Reliant,1,3.2745907163209877
3286,56,Female,105,38371.58418669132,100.0,835,4.8,Budget-Conscious,2,2.475067087768682
3287,41,Female,11,90676.660644388,1.0,318,1.0,Credit-Reliant,1,3.170381247264454
3288,36,Male,27,108088.13231222324,1.0,305,1.0,Credit-Reliant,1,3.297838674669755
3289,66,Female,94,110568.48961763502,1.0,314,1.0,Credit-Reliant,1,3.3213164028853766
3290,71,Male,83,73218.02848963001,100.0,306,5.0,Digital-Shoppers,3,0.18656055500369187
3291,59,Female,34,55346.694262476616,100.0,300,5.0,Digital-Shoppers,3,0.3096281783802518
3292,46,Male,38,9520.37896497173,1.0,300,5.0,Premium-Loyalists,0,2.497598812179766
3293,32,Female,61,1526.9042345070366,1.0,301,5.0,Premium-Loyalists,0,2.6356402956682468
3294,32,Female,87,62655.72921815044,100.0,300,5.0,Digital-Shoppers,3,0.1226722390761438
3295,52,Male,53,66244.90003117341,90.59154327159398,300,5.0,Digital-Shoppers,3,0.13789681969100573
3296,51,Male,65,115771.71464981796,1.0,389,1.0,Credit-Reliant,1,3.394181315630604
3297,66,Male,3,81955.18078908781,100.0,301,5.0,Digital-Shoppers,3,0.41726303557789185
3298,54,Male,67,81402.69159654964,100.0,300,5.0,Digital-Shoppers,3,0.40274440894208247
3299,22,Female,28,402.3922155055946,1.0,308,5.0,Premium-Loyalists,0,2.655874492309474
3300,60,Female,14,110922.10759627871,1.0,370,1.0,Credit-Reliant,1,3.337028742186615
3301,30,Male,52,27585.84515619425,1.0,313,5.0,Premium-Loyalists,0,2.2312878827978557
3302,39,Female,30,34342.66744213371,100.0,814,4.7,Budget-Conscious,2,2.427256578534959
3303,48,Female,58,1336.9823008986373,1.0,301,5.0,Premium-Loyalists,0,2.6390467281408303
3304,74,Female,54,11231.313220348027,1.0,300,5.0,Premium-Loyalists,0,2.4694821780350473
3305,80,Male,69,69143.47316979614,100.0,300,5.0,Digital-Shoppers,3,0.09088872652112262
3306,54,Male,113,625.2503193319807,1.0,300,5.0,Premium-Loyalists,0,2.6518930048867677
3307,42,Male,15,1958.5279657317512,1.0,300,5.0,Premium-Loyalists,0,2.6279514205823946
3308,53,Female,38,12688.76263987638,1.0,300,5.0,Premium-Loyalists,0,2.4459612696981576
3309,58,Male,78,6071.233337356098,1.0,317,5.0,Premium-Loyalists,0,2.5563526153949425
3310,40,Male,14,13252.081639344537,1.0,300,5.0,Premium-Loyalists,0,2.436978849616493
3311,71,Male,57,93228.87956830124,1.0,300,1.0,Credit-Reliant,1,3.1846765752757307
3312,48,Female,59,63.36535158382876,1.0,300,5.0,Premium-Loyalists,0,2.662063379876526
3313,52,Male,113,20268.482341671603,100.0,841,4.6,Budget-Conscious,2,2.69721329651357
3314,54,Male,8,92489.63255415522,1.0,407,1.2,Credit-Reliant,1,3.1237489943880306
3315,51,Male,72,3509.143865600825,1.0,317,5.0,Premium-Loyalists,0,2.600931038430964
3316,57,Male,19,71892.10480119985,100.0,318,5.0,Digital-Shoppers,3,0.1636749081406078
3317,35,Female,32,51382.49841153354,100.0,315,5.0,Digital-Shoppers,3,0.41681288623811147
3318,36,Male,95,3399.8241747188995,1.0,300,5.0,Premium-Loyalists,0,2.6023799528805363
3319,28,Male,29,71631.34144552679,100.0,300,5.0,Digital-Shoppers,3,0.14785620163257837
3320,51,Female,41,22957.43659365017,100.0,850,4.2,Budget-Conscious,2,2.7319298533335057
3321,56,Male,75,84113.98116909826,1.0,300,1.0,Credit-Reliant,1,3.1385458774085047
3322,51,Male,45,35654.732442827146,100.0,842,4.8,Budget-Conscious,2,2.527777419383135
3323,70,Female,13,2405.206860492866,1.0,305,5.0,Premium-Loyalists,0,2.619905729264315
3324,44,Male,27,27706.076103696665,100.0,850,4.3,Budget-Conscious,2,2.669256539917204
3325,55,Male,19,38217.55875255794,100.0,850,4.8,Budget-Conscious,2,2.5396002171173286
3326,28,Male,26,73260.11422429032,100.0,300,5.0,Digital-Shoppers,3,0.1887620129303384
3327,39,Female,53,109316.58592793516,1.0,392,1.0,Credit-Reliant,1,3.3317204630366697
3328,55,Female,51,76031.55839737605,88.06168126810954,318,5.0,Digital-Shoppers,3,0.3207735115346842
3329,57,Female,37,95459.9127472329,1.0,320,1.0,Credit-Reliant,1,3.199379785835661
3330,40,Female,112,31410.904328315755,100.0,830,4.0,Budget-Conscious,2,2.586129623757732
3331,43,Male,9,53052.57164059877,100.0,300,5.0,Digital-Shoppers,3,0.37043721588165474
3332,22,Male,92,101707.06914800868,1.0,399,1.0,Credit-Reliant,1,3.270449989107746
3333,39,Female,96,18558.411782742925,1.0,316,5.0,Premium-Loyalists,0,2.3559142429780917
3334,58,Female,52,40999.51957821967,100.0,834,4.2,Budget-Conscious,2,2.493642874261079
3335,53,Male,54,10732.255977308168,1.0,300,5.0,Premium-Loyalists,0,2.477627830769174
3336,52,Female,3,55101.93910200605,68.80965774732441,300,5.0,Digital-Shoppers,3,0.6592040555111967
3337,45,Male,115,90324.2790952211,1.0,365,1.0,Credit-Reliant,1,3.179147638575222
3338,45,Male,96,55517.977903339415,73.63953174922997,300,5.0,Digital-Shoppers,3,0.5680487044814903
3339,35,Male,69,40473.33676090811,100.0,850,5.0,Budget-Conscious,2,2.519104330218411
3340,55,Male,8,32802.71958528418,100.0,822,5.0,Budget-Conscious,2,2.4687161962004636
3341,51,Female,14,6143.429419174717,1.0,315,5.0,Premium-Loyalists,0,2.5549395775933728
3342,52,Female,3,83854.88730423925,100.0,300,5.0,Digital-Shoppers,3,0.46815971429036907
3343,37,Male,24,70103.8429856734,100.0,300,5.0,Digital-Shoppers,3,0.11156358220539071
3344,18,Male,13,67802.9327471655,94.53572422360936,312,5.0,Digital-Shoppers,3,0.07133236582072731
3345,61,Female,43,3327.172618424945,1.0,309,5.0,Premium-Loyalists,0,2.60364151039961
3346,37,Male,29,113621.58037358278,1.0,307,1.0,Credit-Reliant,1,3.351277636538735
3347,32,Female,72,118200.95810934385,1.0,337,1.0,Credit-Reliant,1,3.4027866978829233
3348,55,Male,51,1754.156628078158,1.0,300,5.0,Premium-Loyalists,0,2.631603630193755
3349,39,Female,42,6739.832108949056,100.0,850,5.0,Budget-Conscious,2,2.9071812537160096
3350,60,Male,31,30528.87039226881,100.0,850,4.7,Budget-Conscious,2,2.6129267353124637
3351,54,Male,63,4221.079731341846,1.0,314,5.0,Premium-Loyalists,0,2.5881920904765354
3352,55,Male,26,27804.94372528233,100.0,834,4.4,Budget-Conscious,2,2.5950850347308294
3353,24,Male,18,5667.520771174268,1.0,300,5.0,Premium-Loyalists,0,2.562820779574707
3354,63,Male,82,26632.486165616945,100.0,849,4.5,Budget-Conscious,2,2.6605688496514137
3355,48,Female,57,96249.96242687808,1.0,300,1.0,Credit-Reliant,1,3.203974114035955
3356,39,Male,7,107064.63745003774,1.0,315,1.0,Credit-Reliant,1,3.288914017209621
3357,47,Male,112,38103.39126652678,100.0,824,4.7,Budget-Conscious,2,2.4347373031241855
3358,18,Female,102,37246.62808909509,100.0,850,4.6,Budget-Conscious,2,2.5560609961337044
3359,51,Female,48,7346.211896305385,1.0,300,5.0,Premium-Loyalists,0,2.5340873832990036
3360,29,Female,80,61766.292784270336,100.0,308,5.0,Digital-Shoppers,3,0.14315151151341723
3361,24,Female,119,33235.739205460275,100.0,850,4.2,Budget-Conscious,2,2.6246509921745007
3362,22,Male,60,5054.089664426823,1.0,306,5.0,Premium-Loyalists,0,2.573356808008083
3363,61,Female,33,4289.727399060716,1.0,315,5.0,Premium-Loyalists,0,2.5870653470230844
