CustomerID,Age,Gender,Tenure,Annual_Income,Spending_Score,Credit_Score,Online_Activity,True_Segment
3562,31,Male,46,99531.17050617708,1.0,425,1.0,Credit-Reliant
3563,48,Female,64,92136.2373471124,1.0,370,1.0,Credit-Reliant
3564,31,Male,70,10587.260741708376,1.0,317,5.0,Premium-Loyalists
3565,38,Female,47,76998.24704153692,100.0,300,5.0,Digital-Shoppers
3566,30,Female,14,67944.3369009902,100.0,300,5.0,Digital-Shoppers
3567,54,Female,7,86348.62226862073,1.0,359,1.0,Credit-Reliant
3568,57,Female,74,78296.131500593,100.0,300,5.0,Digital-Shoppers
3569,41,Female,79,24090.345001982485,100.0,850,5.0,Budget-Conscious
3570,45,Female,31,106859.27812247613,1.0,305,1.0,Credit-Reliant
3571,23,Female,93,34480.51327830246,100.0,775,4.6,Budget-Conscious
3572,40,Female,106,3796.710927942127,1.0,317,5.0,Premium-Loyalists
3573,44,Female,118,115685.74889920301,1.0,357,1.0,Credit-Reliant
3574,80,Female,81,102306.5952034422,1.0,397,1.0,Credit-Reliant
3575,28,Female,51,120349.9501761121,1.0,327,1.0,Credit-Reliant
3576,66,Female,29,76622.53902276693,100.0,310,5.0,Digital-Shoppers
3577,59,Male,113,8456.03627025491,1.0,300,5.0,Premium-Loyalists
3578,49,Male,108,54611.150768071486,77.69609132136488,305,5.0,Digital-Shoppers
3579,71,Female,15,98925.39534836877,1.0,341,1.0,Credit-Reliant
3580,50,Female,90,180.6417830505721,1.0,300,5.0,Premium-Loyalists
3581,50,Female,76,38539.67820552981,100.0,850,3.8,Budget-Conscious
3582,44,Male,25,1324.7206218418726,1.0,300,5.0,Premium-Loyalists
3583,63,Female,61,82805.67768297462,100.0,317,5.0,Digital-Shoppers
3584,61,Female,41,52939.40240586806,100.0,313,5.0,Digital-Shoppers
3585,35,Male,69,8043.892497634818,1.0,319,5.0,Premium-Loyalists
3586,25,Female,4,4997.578115544098,1.0,301,5.0,Premium-Loyalists
3587,41,Female,108,30839.060523162083,100.0,826,4.7,Budget-Conscious
3588,32,Male,112,4796.467674429761,1.0,300,5.0,Premium-Loyalists
3589,44,Female,105,32782.43586122977,100.0,850,5.0,Budget-Conscious
3590,63,Female,57,12715.730365572354,1.0,310,5.0,Premium-Loyalists
3591,38,Male,31,33485.53179320231,100.0,830,4.6,Budget-Conscious
3592,44,Male,3,79640.92111977159,100.0,318,5.0,Digital-Shoppers
3593,45,Female,117,59937.45384313513,100.0,313,5.0,Digital-Shoppers
3594,57,Male,67,12390.685650646692,1.0,303,5.0,Premium-Loyalists
3595,18,Male,90,80156.72102712424,100.0,307,5.0,Digital-Shoppers
3596,35,Male,50,92737.01380232853,1.0,324,1.0,Credit-Reliant
3597,48,Female,17,57697.37073510957,100.0,300,5.0,Digital-Shoppers
3598,63,Female,60,30384.135978451635,100.0,850,3.8,Budget-Conscious
3599,37,Female,74,115140.83436941079,1.0,326,1.0,Credit-Reliant
3600,18,Male,66,100725.32234295874,1.0,316,1.0,Credit-Reliant
3601,54,Female,88,87999.95643012604,1.0,329,1.0,Credit-Reliant
3602,35,Male,75,60933.73540241802,100.0,300,5.0,Digital-Shoppers
3603,27,Male,24,110339.73221488534,1.0,385,1.0,Credit-Reliant
3604,35,Male,99,23674.01532746967,1.0,300,5.0,Premium-Loyalists
3605,42,Male,87,66921.78917657111,92.3392056208073,300,5.0,Digital-Shoppers
3606,35,Female,32,33997.69841310431,100.0,837,4.4,Budget-Conscious
3607,18,Female,87,13232.090785478216,1.0,300,5.0,Premium-Loyalists
3608,58,Male,98,60690.27141325895,81.12275901004595,314,5.0,Digital-Shoppers
3609,64,Female,105,4655.658998576687,1.0,300,5.0,Premium-Loyalists
3610,54,Female,19,8289.517131885506,1.0,302,5.0,Premium-Loyalists
3611,27,Female,66,17113.07086971725,1.0,305,5.0,Premium-Loyalists
3612,41,Male,60,51423.52153858339,100.0,850,3.5,Budget-Conscious
3613,44,Female,115,7384.288177657344,1.0,303,5.0,Premium-Loyalists
3614,53,Male,66,8670.356337218918,1.0,300,5.0,Premium-Loyalists
3615,55,Female,15,91107.19927899365,1.0,408,1.0,Credit-Reliant
3616,33,Male,85,24629.497268882522,100.0,850,4.6,Budget-Conscious
3617,46,Female,35,67012.5148322528,100.0,300,5.0,Digital-Shoppers
3618,51,Male,69,14431.109648714099,1.0,308,5.0,Premium-Loyalists
3619,66,Male,107,31489.667751669615,100.0,824,4.1,Budget-Conscious
3620,55,Female,27,101441.7309832944,1.0,339,1.0,Credit-Reliant
3621,56,Female,88,2186.754389911512,1.0,300,5.0,Premium-Loyalists
3622,46,Female,7,18147.262451437586,1.0,318,5.0,Premium-Loyalists
3623,66,Female,6,79282.1034452003,100.0,300,5.0,Digital-Shoppers
3624,51,Male,110,71786.99696535661,100.0,300,5.0,Digital-Shoppers
3625,32,Female,33,62308.65491865955,100.0,300,5.0,Digital-Shoppers
3626,66,Male,58,9395.391919428446,100.0,839,4.4,Budget-Conscious
3627,55,Male,49,96160.08374537484,7.44588931830214,314,1.0,Credit-Reliant
3628,38,Female,17,7815.017523541642,1.0,308,5.0,Premium-Loyalists
3629,37,Female,110,119714.91954900546,1.0,391,1.0,Credit-Reliant
3630,49,Female,42,6252.595664731725,1.0,300,5.0,Premium-Loyalists
3631,51,Female,94,27237.507350528816,100.0,834,4.6,Budget-Conscious
3632,47,Female,72,109326.98100506979,1.0,300,1.0,Credit-Reliant
3633,49,Male,40,213.02922220635207,1.0,300,5.0,Premium-Loyalists
3634,70,Male,46,56757.90880596388,100.0,300,5.0,Digital-Shoppers
3635,61,Female,71,44150.60147622593,100.0,850,4.7,Budget-Conscious
3636,47,Male,70,97479.57251724192,1.0,388,1.3,Credit-Reliant
3637,59,Male,68,23897.319928287867,100.0,843,5.0,Budget-Conscious
3638,29,Male,1,35645.34070817112,100.0,844,3.5,Budget-Conscious
3639,50,Female,79,14375.94484914283,1.0,300,5.0,Premium-Loyalists
3640,72,Male,95,108411.16350095412,1.0,300,1.0,Credit-Reliant
3641,41,Female,89,76522.26969551883,100.0,347,5.0,Digital-Shoppers
3642,32,Female,111,98345.7312226484,1.0,376,1.0,Credit-Reliant
3643,35,Male,97,18166.385573623298,1.0,300,5.0,Premium-Loyalists
3644,28,Female,52,61241.24808271522,100.0,300,5.0,Digital-Shoppers
3645,33,Female,35,55557.86391678359,100.0,300,5.0,Digital-Shoppers
3646,39,Female,119,64425.57963463225,100.0,300,5.0,Digital-Shoppers
3647,23,Female,69,77102.46050310494,100.0,300,5.0,Digital-Shoppers
3648,45,Male,5,32780.64872165061,100.0,808,4.5,Budget-Conscious
3649,58,Female,100,92149.68696064405,100.0,300,5.0,Digital-Shoppers
3650,31,Male,17,29182.59831180717,100.0,838,4.1,Budget-Conscious
3651,67,Female,53,18214.52430976366,1.0,300,5.0,Premium-Loyalists
3652,52,Female,52,66969.01273013589,100.0,309,5.0,Digital-Shoppers
3653,60,Female,14,44673.835153606415,100.0,300,5.0,Digital-Shoppers
3654,35,Male,29,14694.658305585877,1.0,301,5.0,Premium-Loyalists
3655,57,Male,8,13672.03152892824,1.0,300,5.0,Premium-Loyalists
3656,28,Male,98,8376.70183910988,1.0,308,5.0,Premium-Loyalists
3657,58,Male,104,119555.92853046484,1.0,332,1.0,Credit-Reliant
3658,47,Male,1,83008.70627830995,100.0,304,5.0,Digital-Shoppers
3659,53,Female,29,31976.662750720385,100.0,850,3.2,Budget-Conscious
3660,27,Male,36,16094.525564831361,1.0,306,5.0,Premium-Loyalists
3661,31,Female,51,98671.41027230832,1.0,337,1.0,Credit-Reliant
3662,53,Male,37,46321.39695842434,94.22905675887539,300,5.0,Digital-Shoppers
3663,30,Female,93,9006.867105093848,1.0,310,5.0,Premium-Loyalists
3664,51,Female,69,908.6002427748541,1.0,300,5.0,Premium-Loyalists
3665,24,Female,53,106288.69642526208,1.0,315,1.0,Credit-Reliant
3666,57,Female,96,6487.1875507712075,1.0,317,5.0,Premium-Loyalists
3667,26,Male,52,4365.131543254068,1.0,308,5.0,Premium-Loyalists
3668,53,Female,88,62783.63115150241,100.0,300,5.0,Digital-Shoppers
3669,54,Male,83,48404.27646631478,100.0,834,4.4,Budget-Conscious
3670,34,Male,12,104854.49936383964,1.0,316,1.0,Credit-Reliant
3671,53,Female,52,3016.0194347339852,1.0,316,5.0,Premium-Loyalists
3672,48,Female,1,22562.504710123547,100.0,802,3.8,Budget-Conscious
3673,36,Female,7,1162.3421279440329,1.0,301,5.0,Premium-Loyalists
3674,29,Male,17,9493.7306950755,1.0,300,5.0,Premium-Loyalists
3675,18,Male,98,100979.42922561652,1.0,300,1.0,Credit-Reliant
3676,50,Male,43,77844.73469415707,100.0,300,5.0,Digital-Shoppers
3677,21,Male,71,61615.01028559087,100.0,307,5.0,Digital-Shoppers
3678,46,Male,17,19112.441477134456,100.0,847,4.4,Budget-Conscious
3679,41,Male,59,5616.895733228233,1.0,310,5.0,Premium-Loyalists
3680,55,Male,3,106590.1575112059,1.0,300,1.0,Credit-Reliant
3681,40,Female,29,72799.62289916739,100.0,302,5.0,Digital-Shoppers
3682,40,Male,22,75274.34856808487,91.25638896121293,300,5.0,Digital-Shoppers
3683,55,Female,38,10232.55244282308,1.0,300,5.0,Premium-Loyalists
3684,50,Male,54,1073.7359182639339,1.0,309,5.0,Premium-Loyalists
3685,49,Female,107,1352.5267112061565,1.0,310,5.0,Premium-Loyalists
3686,52,Female,93,116510.50823949398,1.0,300,1.0,Credit-Reliant
3687,21,Male,114,28019.98339595276,100.0,841,4.6,Budget-Conscious
3688,56,Female,50,66408.6652431275,100.0,302,5.0,Digital-Shoppers
3689,54,Male,118,73462.90657267079,100.0,318,5.0,Digital-Shoppers
3690,29,Female,106,21736.449954274543,100.0,794,4.8,Budget-Conscious
3691,41,Male,69,32046.532423435245,100.0,850,5.0,Budget-Conscious
3692,44,Female,30,44608.382046386476,100.0,850,4.7,Budget-Conscious
3693,42,Male,23,102116.14144972652,1.0,300,1.0,Credit-Reliant
3694,50,Male,119,103065.44039615443,1.0,307,1.0,Credit-Reliant
3695,66,Female,85,83936.72225924433,85.40207857210596,300,5.0,Digital-Shoppers
3696,61,Male,90,20288.024858895264,100.0,803,4.3,Budget-Conscious
3697,25,Female,118,78129.9576466264,1.0,300,1.0,Credit-Reliant
3698,54,Male,47,12335.752102923336,1.0,319,5.0,Premium-Loyalists
3699,64,Female,21,108235.76064602843,1.0,300,1.0,Credit-Reliant
3700,50,Male,20,3546.585416123991,1.0,310,5.0,Premium-Loyalists
3701,61,Female,23,58186.32214491658,100.0,316,5.0,Digital-Shoppers
3702,75,Female,68,33742.0356918699,100.0,848,4.1,Budget-Conscious
3703,60,Male,21,78106.65417515812,90.13610981532614,318,5.0,Digital-Shoppers
3704,48,Male,21,12675.323926259276,1.0,305,5.0,Premium-Loyalists
3705,60,Male,1,87785.83264602064,1.0,302,1.0,Credit-Reliant
3706,47,Female,15,43859.95351044841,100.0,752,4.1,Budget-Conscious
3707,45,Male,17,96719.21598164857,1.0,300,1.0,Credit-Reliant
3708,39,Male,51,87196.70280979347,1.0,405,1.0,Credit-Reliant
3709,68,Male,63,57447.81506553833,100.0,303,5.0,Digital-Shoppers
3710,32,Male,14,5126.333114862852,1.0,318,5.0,Premium-Loyalists
3711,67,Female,59,42439.85571697258,100.0,850,4.3,Budget-Conscious
3712,52,Female,83,108574.22845373505,1.0,300,1.0,Credit-Reliant
3713,24,Female,50,58687.78839103827,89.07702552579994,309,5.0,Digital-Shoppers
3714,50,Female,34,14364.394885475383,100.0,842,4.0,Budget-Conscious
3715,18,Female,6,71365.153596819,83.88855053252908,346,5.0,Digital-Shoppers
3716,54,Male,109,4418.539738248597,1.0,318,5.0,Premium-Loyalists
3717,58,Male,49,1760.6025813917797,1.0,300,5.0,Premium-Loyalists
3718,36,Female,6,6825.387272501988,1.0,301,5.0,Premium-Loyalists
3719,46,Female,117,21904.181068599708,100.0,846,4.0,Budget-Conscious
3720,74,Female,118,116859.93424822362,1.0,300,1.0,Credit-Reliant
3721,37,Male,69,83336.98389309131,100.0,318,5.0,Digital-Shoppers
3722,29,Male,7,37893.33132572428,100.0,850,4.7,Budget-Conscious
3723,67,Male,97,43811.13049180608,100.0,850,3.5,Budget-Conscious
3724,74,Female,77,97101.59412892816,1.0,379,1.0,Credit-Reliant
3725,45,Female,51,27727.85942307409,100.0,842,4.8,Budget-Conscious
3726,60,Female,118,43689.44599630579,100.0,840,4.3,Budget-Conscious
3727,65,Male,1,91549.29873476292,1.0,310,1.0,Credit-Reliant
3728,33,Female,13,114936.90453949322,1.0,300,1.1,Credit-Reliant
3729,37,Male,43,76502.81243134553,87.2552330847338,315,5.0,Digital-Shoppers
3730,63,Male,27,65132.43081312916,100.0,300,5.0,Digital-Shoppers
3731,70,Female,71,8522.95484970862,1.0,302,5.0,Premium-Loyalists
3732,53,Male,116,110.57483046475234,1.0,315,5.0,Premium-Loyalists
3733,31,Male,3,8752.240474184502,1.0,323,5.0,Premium-Loyalists
3734,74,Female,58,17362.494667270923,1.0,316,5.0,Premium-Loyalists
3735,37,Female,89,22872.81130823111,100.0,850,4.0,Budget-Conscious
3736,39,Male,97,103059.32004217371,1.0,300,1.0,Credit-Reliant
3737,50,Female,104,2419.1681829896097,1.0,308,5.0,Premium-Loyalists
3738,68,Male,17,25836.727216664105,100.0,834,4.4,Budget-Conscious
3739,57,Female,45,26902.77325466898,1.0,302,5.0,Premium-Loyalists
3740,51,Female,78,10776.2597711923,1.0,300,5.0,Premium-Loyalists
3741,51,Female,101,22578.694316159363,100.0,850,4.5,Budget-Conscious
3742,45,Female,58,86555.41092204028,1.0,300,1.0,Credit-Reliant
3743,53,Male,56,64768.582997247264,97.23697590233532,311,5.0,Digital-Shoppers
3744,18,Male,54,57084.69079847148,100.0,305,5.0,Digital-Shoppers
3745,40,Male,87,61040.09889748027,100.0,300,5.0,Digital-Shoppers
3746,48,Male,88,20132.527902229514,1.0,311,5.0,Premium-Loyalists
3747,27,Female,29,109017.45682020254,1.0,312,1.0,Credit-Reliant
3748,50,Male,102,10005.767749898167,1.0,300,5.0,Premium-Loyalists
3749,41,Male,54,93254.71943366966,1.0,314,1.0,Credit-Reliant
3750,71,Male,27,57365.36578376007,90.55739493279509,300,5.0,Digital-Shoppers
3751,68,Female,102,75137.71037996304,100.0,310,5.0,Digital-Shoppers
3752,38,Male,117,20854.782444034056,100.0,807,4.4,Budget-Conscious
3753,42,Female,104,26510.489263899482,1.0,311,5.0,Premium-Loyalists
3754,43,Male,45,71459.35678981182,100.0,300,5.0,Digital-Shoppers
3755,38,Male,114,62492.10893839238,90.56434281475595,300,5.0,Digital-Shoppers
3756,47,Female,87,47432.698472640215,100.0,836,4.6,Budget-Conscious
3757,33,Female,31,27354.88898042201,100.0,820,3.8,Budget-Conscious
3758,28,Female,36,60633.11440454877,100.0,313,5.0,Digital-Shoppers
3759,54,Female,81,191.4854038823672,1.0,300,5.0,Premium-Loyalists
3760,54,Male,61,31814.649074679182,100.0,850,4.7,Budget-Conscious
3761,32,Male,37,88004.84241143329,1.0,311,1.0,Credit-Reliant
3762,58,Female,67,13772.799112636543,1.0,306,5.0,Premium-Loyalists
3763,35,Male,36,96104.9618137723,1.0,352,1.0,Credit-Reliant
3764,48,Female,119,73237.14953023182,100.0,319,5.0,Digital-Shoppers
3765,57,Female,5,30804.432356724166,100.0,850,4.0,Budget-Conscious
3766,44,Male,46,3583.014330647083,1.0,300,5.0,Premium-Loyalists
3767,51,Female,79,96654.58457022303,1.0,366,1.5,Credit-Reliant
3768,37,Male,52,74477.95909617674,100.0,300,5.0,Digital-Shoppers
3769,42,Male,49,80206.76928315294,97.73115150440495,300,5.0,Digital-Shoppers
3770,41,Male,6,43689.82326117592,100.0,850,3.3,Budget-Conscious
3771,33,Female,10,102397.09518424467,1.0,352,1.0,Credit-Reliant
3772,42,Male,118,114092.91022983963,1.0,429,1.0,Credit-Reliant
3773,21,Female,96,57303.28743478919,89.91980363862557,314,5.0,Digital-Shoppers
3774,37,Female,23,77169.80676705307,99.39980177637175,300,5.0,Digital-Shoppers
3775,40,Female,112,9007.709868634118,1.0,305,5.0,Premium-Loyalists
3776,41,Female,17,15387.554736730652,1.0,300,5.0,Premium-Loyalists
3777,41,Male,110,14237.535604343697,1.0,303,5.0,Premium-Loyalists
3778,44,Male,84,33355.87854547596,100.0,846,5.0,Budget-Conscious
3779,52,Male,44,82465.84048705695,100.0,314,5.0,Digital-Shoppers
3780,58,Female,41,3937.627469191643,1.0,305,5.0,Premium-Loyalists
3781,35,Female,15,109547.6457687342,1.0,329,1.0,Credit-Reliant
3782,26,Female,44,94417.2489917616,1.0,317,1.0,Credit-Reliant
3783,29,Female,110,32657.244200448597,100.0,850,5.0,Budget-Conscious
3784,37,Female,58,117242.431466692,1.0,417,1.0,Credit-Reliant
3785,39,Male,86,33149.89976853914,100.0,850,3.5,Budget-Conscious
3786,33,Female,50,117413.63516335821,1.0,365,1.0,Credit-Reliant
3787,25,Female,52,88784.75631780614,100.0,309,5.0,Digital-Shoppers
3788,38,Male,70,16055.05522442141,100.0,807,4.6,Budget-Conscious
3789,47,Female,68,103436.14225107727,1.0,316,1.0,Credit-Reliant
3790,53,Male,63,70546.72253322476,100.0,311,5.0,Digital-Shoppers
3791,36,Female,58,14636.107513623634,1.0,300,5.0,Premium-Loyalists
3792,38,Female,23,103901.8415878154,1.0,316,1.0,Credit-Reliant
3793,31,Female,44,31720.89733162619,100.0,831,4.3,Budget-Conscious
3794,44,Male,109,13699.065518157242,100.0,836,3.8,Budget-Conscious
3795,32,Female,83,112444.03973569981,1.0,304,1.0,Credit-Reliant
3796,53,Female,118,2445.959337453465,1.0,300,5.0,Premium-Loyalists
3797,18,Male,109,77564.84552705078,100.0,300,5.0,Digital-Shoppers
3798,39,Female,95,122076.87747163941,1.0,313,1.0,Credit-Reliant
3799,49,Female,44,32226.07777171251,100.0,850,4.7,Budget-Conscious
3800,47,Female,52,7213.475402359438,1.0,300,5.0,Premium-Loyalists
3801,80,Male,67,4335.254832576158,1.0,300,5.0,Premium-Loyalists
3802,50,Female,28,17593.693284011297,1.0,300,5.0,Premium-Loyalists
3803,29,Female,67,54621.366656849175,100.0,300,5.0,Digital-Shoppers
3804,43,Male,78,4415.177159930737,1.0,302,5.0,Premium-Loyalists
3805,18,Male,18,25783.883037059313,100.0,850,4.7,Budget-Conscious
3806,43,Female,27,23330.59333910404,100.0,831,4.7,Budget-Conscious
3807,32,Female,51,101076.0696136445,1.0,320,1.0,Credit-Reliant
3808,58,Female,60,7946.412666667581,1.0,302,5.0,Premium-Loyalists
3809,36,Male,74,53074.26319902946,100.0,300,5.0,Digital-Shoppers
3810,43,Male,49,23033.560041343004,1.0,313,5.0,Premium-Loyalists
3811,35,Male,15,40225.07975267919,100.0,740,4.2,Budget-Conscious
3812,71,Male,83,76325.69238204413,100.0,306,5.0,Digital-Shoppers
3813,40,Female,73,258.89237258978386,1.0,300,5.0,Premium-Loyalists
3814,72,Female,68,124441.96699425674,1.0,300,1.0,Credit-Reliant
3815,57,Female,15,100281.91735401806,1.0,300,1.0,Credit-Reliant
3816,52,Male,51,17445.358360765847,1.0,300,5.0,Premium-Loyalists
3817,50,Female,48,81356.51391671377,100.0,304,5.0,Digital-Shoppers
3818,50,Male,72,29766.597394810804,100.0,850,3.9,Budget-Conscious
3819,18,Male,113,10125.781079057528,1.0,319,5.0,Premium-Loyalists
3820,40,Female,117,67138.7673499397,49.11076743256633,300,5.0,Digital-Shoppers
3821,57,Female,1,95376.67990944452,1.0,306,1.0,Credit-Reliant
3822,44,Female,7,1900.6495275807392,1.0,300,5.0,Premium-Loyalists
3823,23,Male,53,34921.94786083571,100.0,850,4.6,Budget-Conscious
3824,44,Female,31,10924.385805070691,1.0,300,5.0,Premium-Loyalists
3825,70,Female,18,97706.99392073207,1.0,313,1.0,Credit-Reliant
3826,63,Female,12,832.8132920756836,1.0,308,5.0,Premium-Loyalists
3827,44,Male,48,35532.10220297852,100.0,834,4.8,Budget-Conscious
3828,59,Female,30,53070.26171420527,100.0,306,5.0,Digital-Shoppers
3829,39,Female,97,18189.80757268373,1.0,300,5.0,Premium-Loyalists
3830,19,Female,111,12450.40021166305,1.0,300,5.0,Premium-Loyalists
3831,31,Male,7,3219.0706681313345,1.0,316,5.0,Premium-Loyalists
3832,68,Male,92,10499.812677001326,100.0,850,4.4,Budget-Conscious
3833,40,Male,113,72837.89454584484,100.0,309,5.0,Digital-Shoppers
3834,41,Male,3,84003.62118785821,100.0,315,5.0,Digital-Shoppers
3835,40,Female,107,87194.83890136104,1.0,300,1.0,Credit-Reliant
3836,73,Male,63,110682.52426294581,1.0,415,1.0,Credit-Reliant
3837,69,Male,6,101884.30029650114,1.0,326,1.0,Credit-Reliant
3838,78,Male,95,63353.055627991685,100.0,300,5.0,Digital-Shoppers
3839,42,Male,102,11269.294095347092,1.0,301,5.0,Premium-Loyalists
3840,49,Male,15,96421.4115994016,1.0,300,1.3,Credit-Reliant
3841,22,Female,71,108892.71209507296,1.0,308,1.0,Credit-Reliant
3842,67,Female,43,113203.51753595227,1.0,300,1.0,Credit-Reliant
3843,27,Male,94,11866.060449072998,1.0,307,5.0,Premium-Loyalists
3844,48,Male,91,1050.6153448240714,1.0,300,5.0,Premium-Loyalists
3845,28,Male,81,97550.26135591627,1.0,300,1.0,Credit-Reliant
3846,36,Male,119,1715.6547669438578,1.0,310,5.0,Premium-Loyalists
3847,32,Female,18,63955.44903126497,90.6536427001035,300,5.0,Digital-Shoppers
3848,35,Female,22,31279.22761364909,100.0,850,4.3,Budget-Conscious
3849,36,Female,61,15021.601161355338,100.0,850,4.4,Budget-Conscious
3850,36,Female,61,10569.286842351417,1.0,300,5.0,Premium-Loyalists
3851,57,Male,53,61414.32423445301,100.0,316,5.0,Digital-Shoppers
3852,28,Female,26,42233.30614131687,100.0,824,3.3,Budget-Conscious
3853,48,Female,115,1320.3476784786174,1.0,305,5.0,Premium-Loyalists
3854,63,Female,91,82402.74330021154,1.0,359,1.0,Credit-Reliant
3855,37,Male,40,40809.68340237692,100.0,300,5.0,Digital-Shoppers
3856,34,Female,88,70479.37095528691,100.0,300,5.0,Digital-Shoppers
3857,41,Female,116,117939.38589649851,1.0,364,1.0,Credit-Reliant
3858,62,Female,8,69118.87533529647,100.0,300,5.0,Digital-Shoppers
3859,47,Male,21,99808.76871172969,1.0,300,1.0,Credit-Reliant
3860,37,Female,93,104022.89146739923,1.0,300,1.0,Credit-Reliant
3861,52,Female,43,29514.529997821253,100.0,850,5.0,Budget-Conscious
3862,28,Female,21,25102.72770861323,100.0,802,4.5,Budget-Conscious
3863,55,Female,3,29278.40310973586,100.0,850,5.0,Budget-Conscious
3864,51,Female,31,101774.28662933214,1.0,371,1.0,Credit-Reliant
3865,40,Male,119,7751.153804276857,1.0,300,5.0,Premium-Loyalists
3866,32,Female,27,18107.49248285213,100.0,810,4.9,Budget-Conscious
3867,31,Male,110,33688.069390828125,100.0,839,3.9,Budget-Conscious
3868,53,Female,27,26405.656193956533,100.0,850,3.6,Budget-Conscious
3869,63,Male,73,70726.70404223302,91.85935889734283,300,5.0,Digital-Shoppers
3870,35,Female,57,21.650936121828682,1.0,300,5.0,Premium-Loyalists
3871,51,Female,97,27165.397423828217,1.0,312,5.0,Premium-Loyalists
3872,18,Female,33,4125.085025907067,1.0,300,5.0,Premium-Loyalists
3873,36,Female,90,34961.39111213322,100.0,841,3.9,Budget-Conscious
3874,44,Female,92,71015.90885869993,96.18234837854953,302,5.0,Digital-Shoppers
3875,31,Female,44,56835.88474457336,100.0,304,5.0,Digital-Shoppers
3876,30,Male,43,117983.00995599256,1.0,365,1.0,Credit-Reliant
3877,34,Male,31,37927.76891815307,100.0,833,3.7,Budget-Conscious
3878,49,Male,117,26954.673431466355,100.0,816,4.4,Budget-Conscious
3879,42,Male,65,96179.01000160968,1.0,345,1.0,Credit-Reliant
3880,18,Female,84,74912.18746697935,100.0,308,5.0,Digital-Shoppers
3881,18,Female,76,60844.69466917941,100.0,309,5.0,Digital-Shoppers
3882,35,Female,17,91895.5789382378,1.0,317,1.0,Credit-Reliant
3883,51,Male,15,88544.98603107838,1.0,346,1.0,Credit-Reliant
3884,18,Male,34,44428.417052948535,100.0,300,5.0,Digital-Shoppers
3885,37,Female,114,93212.70078852728,1.0,413,1.0,Credit-Reliant
3886,37,Female,80,4185.250204093665,1.0,352,5.0,Premium-Loyalists
3887,65,Male,4,3373.681376361319,1.0,316,5.0,Premium-Loyalists
3888,39,Female,72,17796.8842661239,1.0,306,5.0,Premium-Loyalists
3889,50,Female,98,89690.90701339989,1.0,377,1.0,Credit-Reliant
3890,47,Male,110,52810.35368522938,83.62661715767283,315,5.0,Digital-Shoppers
3891,18,Female,89,38432.22582858491,100.0,850,5.0,Budget-Conscious
3892,56,Male,79,117959.66957330039,1.0,322,1.0,Credit-Reliant
3893,48,Female,28,1496.699983483006,1.0,300,5.0,Premium-Loyalists
3894,52,Male,73,20493.13865473032,100.0,850,5.0,Budget-Conscious
3895,80,Male,2,106670.31824690175,1.0,304,1.4,Credit-Reliant
3896,18,Female,17,68915.51206904593,93.1979383826405,300,5.0,Digital-Shoppers
3897,70,Male,58,107671.68248073445,1.0,415,1.0,Credit-Reliant
3898,40,Female,74,80482.01912307617,100.0,309,5.0,Digital-Shoppers
3899,49,Male,9,30076.032742936353,100.0,850,3.7,Budget-Conscious
3900,44,Male,31,34556.33789454007,100.0,841,5.0,Budget-Conscious
3901,38,Male,66,116607.83547162038,1.0,305,1.0,Credit-Reliant
3902,36,Female,88,70895.44965949508,100.0,300,5.0,Digital-Shoppers
3903,49,Female,62,64769.074257137356,95.68893015359711,300,5.0,Digital-Shoppers
3904,22,Male,19,99400.09882795552,1.0,378,1.0,Credit-Reliant
3905,56,Female,81,19523.313921857418,100.0,846,5.0,Budget-Conscious
3906,38,Female,107,80579.71440838758,100.0,300,5.0,Digital-Shoppers
3907,28,Female,113,108449.57064656266,1.0,327,1.0,Credit-Reliant
3908,38,Female,74,6930.0504835486645,1.0,307,5.0,Premium-Loyalists
3909,63,Female,114,110270.45200584827,1.0,335,1.0,Credit-Reliant
3910,36,Female,55,35858.41138692437,100.0,842,4.1,Budget-Conscious
3911,50,Male,28,17213.261099367144,1.0,307,5.0,Premium-Loyalists
3912,34,Male,102,22149.38775955469,100.0,846,5.0,Budget-Conscious
3913,56,Male,112,59027.251522987775,100.0,300,5.0,Digital-Shoppers
3914,55,Male,92,94105.0134495988,1.0,381,1.0,Credit-Reliant
3915,72,Female,114,96116.73943170723,1.0,382,1.0,Credit-Reliant
3916,42,Male,116,1027.3341689492102,1.0,300,5.0,Premium-Loyalists
3917,55,Male,50,59903.47016790491,82.24159842694979,309,5.0,Digital-Shoppers
3918,46,Female,65,86174.42542848823,1.0,315,1.0,Credit-Reliant
3919,64,Male,3,7238.101960906177,1.0,304,5.0,Premium-Loyalists
3920,34,Male,79,34820.48292421363,100.0,728,5.0,Budget-Conscious
3921,56,Male,52,78448.69930141495,100.0,300,5.0,Digital-Shoppers
3922,42,Female,10,21876.212916256456,100.0,850,4.1,Budget-Conscious
3923,44,Male,21,103382.57327125505,1.0,300,1.0,Credit-Reliant
3924,46,Male,37,103277.76289805528,1.0,314,1.0,Credit-Reliant
3925,48,Female,15,83314.35057361504,100.0,300,5.0,Digital-Shoppers
3926,43,Female,87,77420.1663627592,100.0,300,5.0,Digital-Shoppers
3927,48,Female,78,23165.447929139005,100.0,834,4.6,Budget-Conscious
3928,68,Female,79,97180.64243233662,1.0,423,1.0,Credit-Reliant
3929,59,Male,74,54427.67616612908,100.0,317,5.0,Digital-Shoppers
